sku,price,product_name,product_name_ar
S4122,20,HIMALAYA GEL TOOTHPASTE WITH MINT FRESHNESS 100ML (BUY 1 GET 1 FREE),ÂÌ„«·«Ì« „⁄ÃÊ‰ «”‰«‰ Ã· »«‰ ⁄«‘ «·‰⁄‰«⁄ 100„· 1+1
S4123,54,HIMALAYA GENTLE MOISTURIZING FACE WASH 150ML,ÂÌ„«·«Ì« €”Ê· ÊÃÂ ·ÿÌ› Ê„—ÿ» 150
S4124,10,HIMALAYA GENTLE SOAP FOR BABIES 125G,ÂÌ„«·«Ì« ’«»Ê‰ ·ÿÌ› ··«ÿ›«· 125Ã„
S4125,8,HIMALAYA GENTLE SOAP FOR BABIES 75G,ÂÌ„«·«Ì« ’«»Ê‰ ·ÿÌ› ··«ÿ›«· 75Ã„
S4126,35,HIMALAYA HAIR CREAM ANTI-DANDRUFF 140ML,ÂÌ„«·«Ì« ﬂ—Ì„ ··‘⁄— ÷œ «·ﬁ‘—… 140„·
S4127,47,HIMALAYA HAIR CREAM ANTI-DANDRUFF 210ML,ÂÌ„«·«Ì« ﬂ—Ì„ ··‘⁄— ÷œ «·ﬁ‘—… 210„·
S4128,10,HIMALAYA HAIR CREAM ANTI-DANDRUFF 70ML,ÂÌ„«·«Ì« ﬂ—Ì„ ‘⁄— ÷œ «·ﬁ‘—Â 70 „·
S4129,20,HIMALAYA HAIR CREAM ANTI-DANDRUFF 70ML (BUY 2 GET 1 FREE),ÂÌ„«·«Ì« ﬂ—Ì„ ‘⁄— 70„· ÷œ «·ﬁ‘—… 2+1„Ã«‰«
S4130,47,HIMALAYA HAIR CREAM ANTI-HAIR FALL 210ML,ÂÌ„«·«Ì« ﬂ—Ì„ ··‘⁄— ·„‰⁄ «· ”«ﬁÿ 210„·
S4131,19,HIMALAYA HAIR CREAM ANTI-HAIR FALL 70ML,ÂÌ„«·«Ì« ﬂ—Ì„ ··‘⁄— ·„‰⁄ «· ”«ﬁÿ 70„·
S4132,6,HIMALAYA HAIR CREAM FOR SHINE & SMOOTHNESS 70ML,ÂÌ„«·«Ì« ﬂ ‘⁄— » ‰⁄Ê„Â ·„⁄«‰ 70
S4133,24,HIMALAYA HAIR CREAM FOR SHINE & SMOOTHNESS 70ML,ÂÌ„«·«Ì« ﬂ—Ì„ ‘⁄— ‰⁄Ê„… Ê·„⁄«‰ 70„·
S4134,35,HIMALAYA HAIR CREAM WITH PROTEIN FOR EXTRA NOURISHMENT 140ML,ÂÌ„«·«Ì« ﬂ—Ì„ ··‘⁄— »«·»—Ê Ì‰  €–Ì… ≈÷«›Ì… 140„·
S4135,47,HIMALAYA HAIR CREAM WITH PROTEIN FOR EXTRA NOURISHMENT 210ML,ÂÌ„«·«Ì« ﬂ—Ì„ ··‘⁄— »«·»—Ê Ì‰  €–Ì… ≈÷«›Ì… 210„·
S4136,35,HIMALAYA HAIR CREAM WITH PROTEIN FOR SHINE & SMOOTHNESS 140ML,ÂÌ„«·«Ì« ﬂ—Ì„ ··‘⁄— »«·»—Ê Ì‰ ‰⁄Ê„… Ê·„⁄«‰ 140„·
S4255,819,ISIS PHARMA UNITONE 4 WHITE ADVANCED 15 ML,«Ì“Ì” ›«—„« ÌÊ‰Ì Ê‰ 4 Ê«Ì  «œ›«‰”œ 15 „·
S4137,47,HIMALAYA HAIR CREAM WITH PROTEIN FOR SHINE & SMOOTHNESS 210ML,ÂÌ„«·«Ì« ﬂ—Ì„ ··‘⁄— »«·»—Ê Ì‰ ‰⁄Ê„… Ê·„⁄«‰ 210„·
S4138,20,HIMALAYA HAIR CREAM WITH PROTEIN FOR SHINE & SMOOTHNESS 210ML (20% OFF),ÂÌ„«·«Ì« ﬂ ‘⁄— »«·»—Ê Ì‰ ‰⁄Ê„… Ê·„⁄«‰210„· Œ20%
S4139,18,HIMALAYA INTENSIVE MOISTURIZING CREAM 50ML (BUY 1 GET 1 FREE),ÂÌ„«·«Ì« ﬂ—Ì„ „—ﬂ“ · —ÿÌ» «·»‘—… 50„· 1+1„Ã«‰«
S4140,29,HIMALAYA LIP BALM 10G,ÂÌ„«·«Ì« „ÿ—Ï ··‘›«… 10Ã„
S4141,15,HIMALAYA LIP BALM TUBE 10G,ÂÌ„«·«Ì« „—ÿ» ‘›«Â «‰»Ê»Â 10Ã„ 12.25»œ·« „‰17.5
S4142,20,HIMALAYA MINT FRESH TOOTHPASTE 100ML,ÂÌ„«·«Ì« „⁄ÃÊ‰ «”‰«‰ ‰⁄‰«⁄100„·
S4143,11,HIMALAYA MINT FRESH TOOTHPASTE 50ML,ÂÌ„«·«Ì« „⁄ÃÊ‰ «”‰«‰ ‰⁄‰«⁄ 50„·
S4144,10,HIMALAYA MOISTURIZING SOAP FOR BABIES 125G,ÂÌ„«·«Ì« ’«»Ê‰ „—ÿ» ··«ÿ›«· 125Ã„
S4145,8,HIMALAYA MOISTURIZING SOAP FOR BABIES 75G,ÂÌ„«·«Ì« ’«»Ê‰ „—ÿ» ··«ÿ›«· 75Ã„
S4146,7,HIMALAYA NEEM & TURMERIC PROTECTION SOAP 125G,ÂÌ„«·«Ì« ’«»Ê‰ Õ„«Ì… »«·‰Ì„ Ê«·ﬂ—ﬂ„125Ã„
S4147,39,HIMALAYA NEEM FACE MASK 75ML,ÂÌ„«·«Ì« ‰Ì„ ﬁ‰«⁄ 75 „·
S4148,39,HIMALAYA NEEM FACE WASH 100ML + FREE SCRUB/MASK 50ML,ÂÌ„«·«Ì« €”Ê· ‰Ì„ 100 „·+”‰›—…√Ê ﬁ‰«⁄ 50 „· „Ã«‰«
S4149,13,HIMALAYA NEEM FACE WASH 50ML,ÂÌ„«·«Ì« ‰Ì„ €”Ê· ÊÃ… 50„·
S4150,112,HIMALAYA NEEM FOAMING PURIFYING FACE WASH 150ML,ÂÌ„«·«Ì« €”Ê· »⁄‘»… «·‰Ì„ «·—€ÊÌ · ‰ﬁÌ… «·ÊÃÂ 150„·
S4151,67,HIMALAYA NEEM MASK FOR BLACKHEAD REMOVAL 150ML,ÂÌ„«·«Ì« ﬁ‰«⁄ ‰Ì„ ·«“«·… «·—ƒÊ” «·”Êœ«¡150 „·
S4152,29,HIMALAYA NEEM MASK FOR BLACKHEAD REMOVAL 50ML,ÂÌ„«·«Ì« ﬁ‰«⁄ ‰Ì„ ·«“«·… «·—ƒÊ” «·”Êœ«¡50„·
S4153,79,HIMALAYA NEEM PURIFYING FACE WASH 100ML,ÂÌ„«·«Ì« €”Ê· »⁄‘»… «·‰Ì„ · ‰ﬁÌ… «·ÊÃ… 100„·
S4154,39,HIMALAYA NEEM PURIFYING FACE WASH 100ML + FREE SCRUB/MASK 75ML,ÂÌ„«·«Ì« €”Ê· ‰Ì„  ‰ﬁÌ…ÊÃÂ 100„·+”‰›—…√Êﬁ‰«⁄75„ „Ã
S4155,39,HIMALAYA NEEM PURIFYING FACE WASH 100ML + FREE SKIN CREAM 50ML,ÂÌ„«·«Ì« €”Ê· ‰Ì„ · ‰ﬁÌ…ÊÃÂ 100„·+ﬂ »‘—…50„· „Ã«‰«
S4156,112,HIMALAYA NEEM PURIFYING FACE WASH 150ML,ÂÌ„«·«Ì« €”Ê· »⁄‘»… «·‰Ì„ · ‰ﬁÌ… «·ÊÃÂ 150„·
S4157,54,HIMALAYA NEEM PURIFYING FACE WASH 150ML + FREE SCRUB/MASK 75ML,ÂÌ„«·«Ì« €”Ê· ‰Ì„  ‰ﬁÌ… ÊÃÂ 150„·+”‰›—… √Ê ﬁ‰«⁄ 75 „·
S4158,43,HIMALAYA NEEM PURIFYING FACE WASH 50ML,ÂÌ„«·«Ì« €”Ê· »⁄‘»… «·‰Ì„ · ‰ﬁÌ… «·ÊÃÂ 50„·
S4159,43,HIMALAYA NEEM PURIFYING FACE WASH 50ML,ÂÌ„«·«Ì« €”Ê· »⁄‘»… «·‰Ì„ „‰⁄‘ ··ÊÃÂ 50„·
S4160,30,HIMALAYA NEEM PURIFYING SCRUB 50ML,ÂÌ„«·«Ì« „” Õ÷— «· ‰ﬁÌÂ »⁄‘»… «·‰Ì„ ”‰›—… 50„·
S4161,56,HIMALAYA NOURISHING SKIN CREAM 150ML,ÂÌ„«·«Ì« ﬂ—Ì„ „€–Ï ··»‘—… 150 „·
S4162,45,HIMALAYA NOURISHING SKIN CREAM 150ML (33% EXTRA) (BUY 1 GET 1 FREE),ÂÌ„«·«Ì« ﬂ—Ì„ „€–Ï ··»‘—… 150„· 33% ﬂÊœﬂ 1+1
S4163,44,HIMALAYA NOURISHING SKIN CREAM 150ML (BUY 1 GET 1 FREE),ÂÌ„«·«Ì« ﬂ—Ì„ „€–Ï ··»‘—…150„ 1+1 „Ã«‰«
S4164,23,HIMALAYA NOURISHING SKIN CREAM 50ML,ÂÌ„«·«Ì« ﬂ—Ì„ „€–Ï ··»‘—… 50„·
S4165,18,HIMALAYA NOURISHING SKIN CREAM 50ML (BUY 1 GET 1 FREE),ÂÌ„«·«Ì« ﬂ—Ì„ „€–Ï ··»‘—…50„·1+1 „Ã«‰«
S4166,7,HIMALAYA NOURISHING SOAP WITH CREAM & HONEY 125G,ÂÌ„«·«Ì« ’«»Ê‰ „€–Ï »«·ﬂ—Ì„ Ê«·⁄”·125Ã„
S4167,79,HIMALAYA REFRESHING FACE WASH 100ML,ÂÌ„«·«Ì« €”Ê· „·ÿ› Ê„‰⁄‘ ··ÊÃÂ 100„·
S4168,112,HIMALAYA REFRESHING FACE WASH 150ML,ÂÌ„«·«Ì« €”Ê· „·ÿ› Ê„‰⁄‘ ··ÊÃÂ 150„·
S4169,7,HIMALAYA REFRESHING SOAP WITH CUCUMBER 125G,ÂÌ„«·«Ì« ’«»Ê‰ „‰⁄‘ »«·ŒÌ«— 125Ã„
S4170,33,HIMALAYA SENSITIVE TOOTHPASTE 100ML,ÂÌ„«·«Ì« „⁄ÃÊ‰ «”‰«‰ Õ”«” 100„·
S4171,18,HIMALAYA SKIN CARE CONCENTRATE CREAM 50ML,ÂÌ„«·«Ì« »‘—… „—ﬂ“50„·
S4172,26,HIMALAYA SPARKLING WHITE TOOTHPASTE 100ML (BUY 1 GET 1 FREE),ÂÌ„«·«Ì« „⁄ÃÊ‰ «”‰«‰ ·»Ì«÷ »—«ﬁ 100„· 1+1
S4173,67,HIMALAYA WALNUT SCRUB FOR BLACKHEAD REMOVAL 150ML,ÂÌ„«·«Ì« ”‰›—… «·ÃÊ“ · ﬁ‘Ì— «·—ƒÊ” «·”Êœ«¡150„·
S4174,30,HIMALAYA WALNUT SCRUB FOR BLACKHEAD REMOVAL 50ML,ÂÌ„«·«Ì« ”‰›—… «·ÃÊ“ · ﬁ‘Ì— «·—ƒÊ” «·”Êœ«¡50„·
S4175,79,HIMALAYA WHITENING FACE WASH 100ML,ÂÌ„«·«Ì« €”Ê· · »Ì÷ «·ÊÃÂ 100„·
S4176,112,HIMALAYA WHITENING FACE WASH 150ML,ÂÌ„«·«Ì« €”Ê· · »Ì÷ «·ÊÃÂ 150„·
S4177,43,HIMALAYA WHITENING FACE WASH 50ML,ÂÌ„«·«Ì« €”Ê· · »Ì÷ «·ÊÃÂ 50„·
S4178,26,HIMALAYA WHITENING TOOTHPASTE 100ML,ÂÌ„«·«Ì« „⁄ÃÊ‰ «”‰«‰ „»Ì÷100„·
S4179,16,HIMALAYA WHITENING TOOTHPASTE 50ML,ÂÌ„«·«Ì« „⁄ÃÊ‰ «”‰«‰ „»Ì÷50„·
S4180,149,HYDRENSA MOISTURIZING CLEANSING GEL 200 ML,ÂÌœ—Ì‰”« €”Ê· ÃÌ· „—ÿ» ··»‘—… 200 „·
S4181,180,HYDRENSA MOISTURIZING CREAM 200ML,ÂÌœ—Ì‰”« ﬂ—Ì„ „—ÿ» ··»‘—… «·Ã«›… 200 „·
S4182,85,HYDRENSA MOISTURIZING SPF 30 LIP BALM 5 GM,ÂÌœ—Ì‰”« SPF 30 „—ÿ» ‘›«Â 5 „·
S4183,150,INFINITY 3-IN-1 TREATO HAIR CREAM 120ML,≈‰›Ì‰Ì Ì 3 ›Ì 1  —Ì Ê ﬂ—Ì„ ··‘⁄— Ê›—Ê… «·—√” 120 „·
S4184,350,INFINITY 48H WHITENING ROLL-ON 1+1 FREE,«‰›Ì‰Ì Ì „“Ì· «·⁄—ﬁ 48 ”«⁄… ·· »ÌÌ÷ Ê„÷«œ ·‰„Ê «·‘⁄— 80 „·
S4186,100,INFINITY AKREN ACNE PRONE SKIN CREAM 60G,≈‰›Ì‰Ì Ì √ﬂ—Ì‰ ﬂ—Ì„ ·Õ» «·‘»«» 60 Ã„
S4187,130,INFINITY AKREN FOAMING FACIAL CLEANSER 250ML,≈‰›Ì‰Ì Ì «ﬂ—Ì‰ ”«∆· „‰Ÿ› 250 „·
S4188,250,INFINITY ANTI-AGING FACIAL SERUM 40ML,≈‰›Ì‰Ì Ì ”Ì—Ê„ ‰Â«—Ì ··ÊÃÂ ·‘œ «·»‘—… Ê„ﬁ«Ê„ ··‘ÌŒÊŒ… 40 „·
S4189,250,INFINITY ANTI-AGING NIGHT SERUM 40ML,"≈‰›Ì‰Ì Ì ”Ì—Ê„ «··Ì·Ì «·„÷«œ ··‘ÌŒÊŒ… °40 „·"
S4190,230,INFINITY ANTI-BREAKAGE TREATO HAIR SERUM 120ML,≈‰›Ì‰Ì Ì  —Ì Ê ”Ì—Ê„ ÷œ «· ﬁ’› 120 „·
S4191,110,INFINITY ANTI-DANDRUFF HAIR CREAM 100ML,≈‰›Ì‰Ì Ì œ«‰œ· ﬂ—Ì„ ≈’·«Õ «·‘⁄— «·„÷«œ ··ﬁ‘—… 100 „·
S4192,160,INFINITY ANTI-HAIR LOSS LOTION 1+1 FREE,≈‰›Ì‰Ì Ì ·Ê‘‰ »—Êﬂ«»Ì· Êﬂ«»Ì·ﬂ Ì‰ „÷«œ · ”«ﬁÿ «·‘⁄— 120 „·
S4196,140,INFINITY BRIGHTENING ROLL-ON 80ML,≈‰›Ì‰Ì Ì „“Ì· «·⁄—ﬁ —Ê· «Ê‰ »—«∆Õ… «·›Ê«ﬂÂ 80 „·
S4197,140,INFINITY BRIGHTENING ROLL-ON BERRY 80ML,≈‰›Ì‰Ì Ì „“Ì· «·⁄—ﬁ —Ê· «Ê‰ »—«∆Õ… «· Ê  80 „·
S4198,140,INFINITY BRIGHTENING ROLL-ON OUD 80ML,≈‰›Ì‰Ì Ì „“Ì· «·⁄—ﬁ —Ê· «Ê‰ »—«∆Õ… «·⁄Êœ 80 „·
S4199,250,INFINITY FLARE HYALURONIC SERUM 40ML,≈‰›Ì‰Ì Ì ”Ì—Ê„ „÷«œ ··‘ÌŒÊŒ… „⁄ Õ„÷ «·ÂÌ«·Ê—Ê‰Ìﬂ 40 „·
S4201,350,INFINITY INTENSIVE RETINOL EYE CREAM 30GM,«‰›Ì‰Ì Ì —Ì Ì‰Ê· ﬂ—Ì„ ··⁄Ì‰ 30 Ã„
S4202,250,INFINITY KIDS SPF45+ SUNSCREEN 120ML,«‰›Ì‰Ì Ì Ê«ﬁÌ ‘„”Ì ··«ÿ›«· „ﬁ«Ê„ ··„«¡ 60 „·
S4203,140,INFINITY OCEAN BREEZE ROLL-ON 1+1 FREE,≈‰›Ì‰Ì Ì „“Ì· «·⁄—ﬁ —Ê· «Ê‰ »—«∆Õ… «· Ê  80 „·
S13907,120,Palmer'S Hair Success Growth Treatment Cream - 100 G,»«·„—“ ﬂ—Ì„ ÂÌ— ”ﬂ”” ⁄·«Ã ··‰„Ê 100 Ã—«„
S4204,250,INFINITY REPAIRING EYE SERUM 40ML,≈‰›Ì‰Ì Ì ”Ì—Ê„ ·≈’·«Õ „ÕÌÿ «·⁄Ì‰ ··ŒÿÊÿ «·œﬁÌﬁ… Ê«·Â«·«  «·”Êœ«¡ 40 „·
S4205,250,INFINITY SPF50+ SUNSCREEN 60ML,≈‰›Ì‰Ì Ì Ê«ﬁÌ ‘„” ··ÊÃÂ Ê«·Ã”„ „ﬁ«Ê„ ··„«¡ 60 „·
S4207,250,INFINITY SPF50+ TINTED SUNSCREEN 60ML,«‰›Ì‰Ì Ì Ê«ﬁÌ ‘„”Ì „·Ê‰ „ﬁ«Ê„ ··„«¡ 60 „·
S4209,175,INFINITY TREATO 3IN1 ANTI-DANDRUFF 250ML,≈‰›Ì‰Ì Ì  —Ì Ê ‘«„»Ê 3*1÷œ «·ﬁ‘—… 250 „·
S4210,190,INFINITY TREATO ANTI-FRIZZ COND 250ML,«‰›Ì‰Ì Ì  —Ì Ê »·”„ „ﬁ«Ê„ ·· Ã⁄œ 250 „·
S4211,175,INFINITY TREATO SHAMPOO 250ML,≈‰›Ì‰Ì Ì  —Ì Ê ‘«„»Ê 250 „·
S4212,155,INFINITY TREATO SPF30+ ANTI-BREAK SERUM 120ML,«‰›Ì‰Ì Ì ”Ì—Ê„  —Ì Ê 120 „·
S4213,50,INFINITY VITAMIN C EXFOLIATING CLEANSER 200 ML,«‰›Ì‰Ì Ì „‰Ÿ› „ﬁ‘— ··»‘—… »›Ì «„Ì‰ ”Ì - 200 „·
S13395,170,Lixora Roll On,·Ìﬂ”Ê—« —Ê· «Ê‰
S4215,140,INFINITY WHITENING ANTI-HAIR ROLL-ON 80ML,«‰›Ì‰Ì Ì „“Ì· «·⁄—ﬁ 48 ”«⁄… ·· »ÌÌ÷ Ê„÷«œ ·‰„Ê «·‘⁄— 80 „·
S4216,80,INGRAM AFTERSHAVE 100 ML,«‰Ã—«„ √› — ‘Ì› 100 „·
S4217,80,INGRAM AFTERSHAVE 100 ML SILVER NEW,«‰Ã—«„ √› — ‘Ì› 100 „· ”Ì·›— ÃœÌœ
S4218,80,INGRAM COLOGNE 250 ML AQUA FRESH,«‰Ã—«„ ﬂÊ·Ê‰Ì« 250 „· √ﬂÊ« ›—Ì‘
S4219,95,INGRAM COLOGNE 250 ML GREEN LEMON,«‰Ã—«„ ﬂÊ·Ê‰Ì« 250 „· Ã—Ì‰ ·Ì„Ê‰
S4220,90,INGRAM COLOGNE 250 ML LAVENDER FLOWER,«‰Ã—«„ ﬂÊ·Ê‰Ì« 250 „· “Â—… «··«›‰œ—
S4221,80,INGRAM COLOGNE 250 ML RED PASSION,«‰Ã—«„ ﬂÊ·Ê‰Ì« 250 „· —Ìœ »«‘Ê‰
S4222,85,INGRAM COLOGNE 250 ML YELLOW FLOWERS,«‰Ã—«„ ﬂÊ·Ê‰Ì« 250 „· √’›— “ÂÊ—
S4223,135,INGRAM FOAM BLUE 200 ML FRESH MINT,«‰Ã—«„ ›Ê„ √“—ﬁ 200 „· ›—Ì‘ „‰ 
S4224,135,INGRAM FOAM GREEN 200 ML CHALLENGE,«‰Ã—«„ ›Ê„ √Œ÷— 200 „·  ‘«·‰Ã
S4225,16,INGRAM GEL 100 ML,«‰Ã—«„ ÃÌ· 100 „·
S4226,45,INGRAM GEL 150 ML,«‰Ã—«„ ÃÌ· 150 „·
S4227,10,INGRAM GEL 60 ML,«‰Ã—«„ ÃÌ· 60 „·
S4228,30,INGRAM GEL 75 ML,«‰Ã—«„ ÃÌ· 75 „·
S4229,28,INGRAM SHAVING CREAM BLUE 40 G,«‰Ã—«„ ﬂ—Ì„ Õ·«ﬁ… √“—ﬁ 40 Ã„
S4230,35,INGRAM SHAVING CREAM BLUE 60 G NEW,«‰Ã—«„ ﬂ—Ì„ Õ·«ﬁ… √“—ﬁ 60 Ã„ ÃœÌœ
S4231,45,INGRAM SHAVING CREAM BLUE 90 G PRO,«‰Ã—«„ ﬂ—Ì„ Õ·«ﬁ… √“—ﬁ 90 Ã„ »—Ê
S4232,28,INGRAM SHAVING CREAM GREEN 40 G,«‰Ã—«„ ﬂ—Ì„ Õ·«ﬁ… √Œ÷— 40 Ã„
S4233,35,INGRAM SHAVING CREAM GREEN 60 G NEW,«‰Ã—«„ ﬂ—Ì„ Õ·«ﬁ… √Œ÷— 60 Ã„ ÃœÌœ
S4234,499,ISIS AQUAROBORIL MAKE UP REMOVER 250 ML,«Ì“Ì” «ﬂÊ«—Ê»Ê—Ì· „“Ì· „ﬂÌ«Ã 250 „·
S4235,795,ISIS GLYCO A 10% CREAM 30 ML,«Ì“Ì” Ã·«ÌﬂÊ10% ﬂ—Ì„ 30„·
S4236,899,ISIS NEOTONE INTENSIVE BALM 30ML,≈Ì“Ì” ›«—„« ‰ÌÊ Ê‰ »·”„ „—ﬂ¯“ 30 „·
S4237,1075,ISIS NEOTONE RADIANCE SPF 50+ FLUID 30 ML,≈Ì“Ì”-›«—„« +SPF 50 ‰ÌÊ Ê‰ —«œÌ«‰” ›·ÊÌœ 30 „·
S4238,985,ISIS NEOTONE SERUM 25 ML,«Ì“Ì” ‰ÌÊ Ê‰ ”Ì—Ê„ 25 „·
S4239,999,ISIS PHARMA BODY TONE WHITE BODY MILK 100 ML,≈Ì“Ì” ›«—„« »ÊœÌ- Ê‰ Ê«Ì  ·Ê‘‰ ·Ì·Ì 100 „·
S4240,795,ISIS PHARMA GLYCO-A PEELING 10% CREAM 30ML,«Ì“Ì” Ã·«ÌﬂÊ10% ﬂ—Ì„ 30„·
S4241,1425,ISIS PHARMA NEOTONE BODY LOTION 100 ML,«Ì“Ì” ›«—„« ·Ê‘‰ «·Ã”„ ‰ÌÊ ‰ 100 „·
S4242,679,ISIS PHARMA NEOTONE EYES 15 ML,«Ì“Ì” ›«—„« ‰ÌÊ Ê‰ ··⁄ÌÊ‰ 15 „·
S4243,615,ISIS PHARMA NEOTONE GEL 150 ML,«Ì“Ì” ›«—„« ‰ÌÊ Ê‰ Ã· 150 „·
S4244,855,ISIS PHARMA RUBORIL EXPERT SPF 50+ CREAM 40 ML,≈Ì“Ì”-›«—„« —Ê»Ê—Ì· «ﬂ”»—  +SPF 50 ﬂ—Ì„ 40 „·
S4245,1015,ISIS PHARMA SECALIA AHA 200 ML,«Ì“Ì” ›«—„« ”Ìﬂ«·Ì« «Â« 200 „·
S4246,929,ISIS PHARMA SECALIA BALM 200 ML,«Ì“Ì” ›«—„« ”Ìﬂ«·Ì« »·”„ 200 „·
S4247,830,ISIS PHARMA SENSITIVE TEEN DERM GEL 400ML,«Ì“Ì” €”Ê· ··»‘—… «·œÂ‰Ì… Ê«·Õ”«”… 400 „·
S4248,335,ISIS PHARMA TEEN DERM GEL 150ML,«Ì“Ì” ›«—„«  Ì‰ œÌ—„ Ã· 150 „·
S4249,339,ISIS PHARMA TEEN DERM GEL 250ML,«Ì“Ì” ›«—„«  Ì‰ œÌ—„ Ã· 250 „·
S4250,339,ISIS PHARMA TEEN DERM GEL 250ML,«Ì“Ì” ›«—„«  Ì‰ œÌ—„ Ã· 250 „·
S4251,399,ISIS PHARMA TEEN DERM HYDRA MOISTURISER 40ML,≈Ì“Ì” ›«—„«  Ì‰ œÌ—„ ÂÌœ—« „—ÿ» 40 „·
S4252,589,ISIS PHARMA TEEN DERM K GEL CREAM 30ML,«Ì“Ì” ›«—„« „—ﬂ“  Ì‰ œÌ—„ ﬂÌ 30 „·
S4253,595,ISIS PHARMA TEEN DERM SENSITIVE GEL 250 ML,«Ì“Ì” ›«—„«  Ì‰ œÌ—„ Ã· ··»‘—… «·Õ”«”… 250 „·
S4254,399,ISIS PHARMA TEEN DERM ?-PURE GEL CREAM 30 ML,«Ì“Ì” ›«—„«  Ì‰ œÌ—„ «·›« »ÌÊ—Ã· ﬂ—Ì„ 30 ??„·
S4256,1015,ISIS PHARMA UNITONE 4 WHITE CREAM 30 ML,«Ì“Ì” ›«—„« ÌÊ‰Ì Ê‰ 4 ﬂ—Ì„ «»Ì÷ 30 „·
S4257,559,ISIS PHARMA UVEBLOCK 50+ DRY FLUID 40 ML,≈Ì“Ì”-›«—„« ÌÊ›Ì-»·Êﬂ Ê«ﬁÌ ‘„” +SPF 50 ”«∆· „·Ê‰ 40 „·
S4258,489,ISIS PHARMA UVEBLOCK 80+ INVISIBLE CREAM 40ML,≈Ì“Ì”-›«—„« ÌÊ›Ì-»·Êﬂ Ê«ﬁÌ ‘„” +SPF 50 ﬂ—Ì„ 40 „·
S4259,489,ISIS PHARMA UVEBLOCK 80+ TINTED CREAM 40ML,≈Ì“Ì”-›«—„« ÌÊ›Ì-»·Êﬂ Ê«ﬁÌ ‘„” +SPF 50 ﬂ—Ì„ „·Ê‰ 40 „·
S4260,1290,ISIS PHARMA UVEBLOCK KIDS SPF 50+ SPRAY 200 ML,≈Ì“Ì” ›«—„« ÌÊ›Ì »·Êﬂ Ê«ﬁÌ ‘„” ··√ÿ›«· +SPF 50 »Œ«Œ 200 „·
S4261,1,ISIS PHARMA UVEBLOCK SPF 50+ MILK 100ML,≈“Ì” ›«—„« Spf 50+ ÌÊ› »·Êﬂ 100 „·
S4262,849,ISIS PHARMA UVEBLOCK SPF50+ SPRAY 200 ML,≈Ì“Ì”-›«—„« ÌÊ›Ì-»·Êﬂ Ê«ﬁÌ ‘„” +SPF 50 ”»—«Ì 200 „·
S4263,559,ISIS PHARMA UVEBLOCK TINTED FLUID 40ML,≈Ì“Ì”-›«—„« ÌÊ›Ì-»·Êﬂ Ê«ﬁÌ ‘„” +SPF 50 ”«∆· „·Ê‰ 40 „·
S4264,1,ISIS PHARMA VITISKIN HYDROGEL 50 ML,«Ì“Ì” ›«—„« ›Ì Ì”ﬂÌ‰ ÂÌœ—ÊÃ· 50 „·
S4265,489,ISIS PHARMA XEROLN EMOLIENT SPRAY 150ML,≈Ì“Ì” ›«—„« “Ì—Ê·«‰ »Œ«Œ „—ÿ» 150 „·
S4266,699,ISIS URELIA 10 EXFOLIATING CREAM 150ML,«Ì“Ì” ›«—„« ÌÊ—Ì·Ì« 10% ﬂ—Ì„ 150„·.
S4267,489,ISIS UVEBLOCK 50+ INVISIBLE FLUID 40ML,≈Ì“Ì”-›«—„« ÌÊ›Ì-»·Êﬂ Ê«ﬁÌ ‘„” +SPF 50 ”«∆· 40 „·
S4268,559,ISIS UVEBLOCK SPF 50+ DRY TOUCH 40ML,≈Ì“Ì”-›«—„« ÌÊ›Ì-»·Êﬂ Ê«ﬁÌ ‘„” +SPF 50 ”«∆· 40 „·
S4269,649,ISIS-PHARMA URELIA 50 BALM 40ML,≈Ì“Ì”-›«—„« ÌÊ—·Ì« 50 »·”„ „ﬁ‘¯— „—ÿ¯» 40 „·
S4270,50,JANA BABY CREAM 50 GM,Ã«‰« »Ì»Ì ﬂ—Ì„ 50 Ã„
S4271,14,JOHNSON 2-IN-1 SHAMPOO 100ML,ÃÊ‰”Ê‰ ‘«„»Ê (2*1) 100„·
S4272,27,JOHNSON 2-IN-1 SHAMPOO 200ML,ÃÊ‰”Ê‰ ‘«„»Ê (2*1) 200„·
S4273,60,JOHNSON 2-IN-1 SHAMPOO 500ML,ÃÊ‰”Ê‰ ‘«„»Ê (2*1) 500„·
S4274,43,JOHNSON ALOE VERA BABY OIL 75 ML,ÃÊ‰”Ê‰ “Ì  «·’»«— ··«ÿ›«· 75 „·
S4275,65,JOHNSON BABY BATH 200 ML,”«∆· «” Õ„«„ ÃÊ‰”Ê‰ ··«ÿ›«· 200 „·
S4276,90,JOHNSON BABY COLOGNE DREAM 100 ML,ﬂÊ·Ê‰Ì« œ—Ì„ ÃÊ‰”Ê‰ ··«ÿ›«· 100 „·
S4277,75,JOHNSON BABY COLOGNE DREAM 200ML,ÃÊ‰”Ê‰ ﬂÊ·Ê‰Ì« √ÿ›«· œ—Ì„ 200„·
S4278,51,JOHNSON BABY COLOGNE LEMON 100ML,ÃÊ‰”Ê‰ ﬂÊ·Ê‰Ì« √ÿ›«· ·Ì„Ê‰ 100„·
S4279,75,JOHNSON BABY COLOGNE LEMON 200ML,ÃÊ‰”Ê‰ ﬂÊ·Ê‰Ì« √ÿ›«· ·Ì„Ê‰ 200„·
